,tweet_user,tweet_text,tweet_id,timestamp
111,@CNN,What if Donald Trump is just winging it? | Analysis by CNN’s Chris Cillizza http://cnn.it/2w6YgNL pic.twitter.com/x9gyuomsFN,898359754623520769,6:43 PM - 17 Aug 2017
112,@CNN,Someone spray-painted the word “Nazis” inside a heart on the side of New Hampshire GOP HQ http://cnn.it/2wl4au6 pic.twitter.com/aCQhAa3bZr,898358457342058496,6:38 PM - 17 Aug 2017
113,@CNN,"Donald Trump is burning every bridge he can, 1 tweet at a time | Analysis by CNN's Chris Cillizza http://cnn.it/2uVOgTi pic.twitter.com/1Li5tIvf7Z",898357075188862976,6:33 PM - 17 Aug 2017
114,@CNN,The Eiffel Tower in Paris goes dark in honor of the victims of the #Barcelona attack http://cnn.it/2uNseGy pic.twitter.com/zOdOGxQ47y,898352934420959232,6:16 PM - 17 Aug 2017
115,@AC360,".@BishopHarry on Trump's religious advisory council: ""If you're going to be a prophet to a culture, you got to be at least be in the room""pic.twitter.com/wUUDYr734T",898346358188331008,5:50 PM - 17 Aug 2017
116,@CNN,Egyptologist Kara Cooney compares the ancient & contemporary significance of #Eclipse2017. Go to http://cnn.com/eclipse . Content by Volvopic.twitter.com/uoweHgJaZi,898349142908354560,6:01 PM - 17 Aug 2017
117,@CNN,3 major organizations have announced they are abandoning plans to host events at President Trump's club in Florida http://cnn.it/2wUuU2p pic.twitter.com/Vbgg5Df84G,898347037602627584,5:53 PM - 17 Aug 2017
118,@CNN,"Police say alleged attackers in Cambrils have been ""taken down,"" hours after a deadly van attack in Barcelonahttp://cnn.it/2uV90Li ",898342071219625986,5:33 PM - 17 Aug 2017
119,@CNN,We're watching NYC's World Trade Center as it glows in the colors of the Spanish flag in solidarity with #Barcelona. http://cnn.it/2vNNmd8 pic.twitter.com/yb1PetDvBl,898340650185248768,5:27 PM - 17 Aug 2017
120,@CNN,"Cleveland Clinic, American Cancer Society abandon plans to hold fundraisers at Trump's Mar-a-Lago club in Florida http://cnn.it/2w6HH4n pic.twitter.com/rfaTu97lde",898340508275154945,5:27 PM - 17 Aug 2017
