,tweet_user,tweet_text,tweet_id,timestamp
138,@BarackObama,"In the weekly address, President Obama discusses why access to paid leave is so important. http://ofa.bo/2dEyet9  #LeadOnLeave",782230260767084545,7:46 AM - 1 Oct 2016
139,@BarackObama,Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeavepic.twitter.com/FF4hTkgOZy,781970043894632448,2:32 PM - 30 Sep 2016
140,@BarackObama,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. http://ofa.bo/2dBY0hA  #DoYourJobpic.twitter.com/TIL8ISwdKd",781949494631858176,1:11 PM - 30 Sep 2016
141,@BarackObama,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: http://ofa.bo/2d1GSgf  #DoYourJob,781913425496662016,10:47 AM - 30 Sep 2016
142,@BarackObama,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJobpic.twitter.com/qtzcY3iwyl",781885668016332800,8:57 AM - 30 Sep 2016
143,@BarackObama,It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: http://ofa.bo/2cZAI0q  #DoYourJob,781613479589470208,2:55 PM - 29 Sep 2016
144,@BarackObama,"""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave: http://ofa.bo/2cEHvAx  #LeadOnLeave",781579567358095360,12:41 PM - 29 Sep 2016
145,@EnergySecMoniz,THIS is what a #CleanEnergy revolution looks like. New report out today → http://energy.gov/articles/secretary-moniz-releases-report-showing-cost-reductions-and-rapid-deployment-clean-energy-0 … #ActOnClimatepic.twitter.com/RvfzeQBUFA,781167122822995968,9:22 AM - 28 Sep 2016
146,@BarackObama,Never underestimate the strength and resilience of the American economy.pic.twitter.com/OFTN2FlRtq,781532250143719424,9:33 AM - 29 Sep 2016
147,@Slate,President Obama answers Slate’s questions about his administration’s new rule extending paid sick leave: http://slate.me/2cYlIzX pic.twitter.com/sPEHsCy6sv,781484947756486656,6:25 AM - 29 Sep 2016
148,@BarackObama,The @OFA Truth Team makes it easy to stay informed. Join today:http://ofa.bo/2d4UB8e ,781189166126264321,10:49 AM - 28 Sep 2016
